,AccountDetailID,CreateTime,MemberID,TradeUnitID,ExchangeID,InstrumentID,SettlementGroup,ProductGroup,AccountID,Currency,Amount,PreBalance,Balance,Source,Remark,UpdateUserID,UpdateTime,UserID,InsertTime,LocalID,SettleSegment,BusinessNo,RelatedID,ReserveAmount,ReserveBalance
520,1000141732093558,2025-07-12 08:16:18,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-13606,25392.82303614,11786.82303614,4,,,1752308178,,1752308178,1250712110122,,,,0,0
521,1000141732172027,2025-07-12 12:06:49,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-5080,13077.49522114,7997.49522114,4,,,1752322009,,1752322009,1250712110124,,,,0,0
522,1000141732173016,2025-07-12 12:09:29,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-52.3610316,7997.49522114,7945.13418954,5,,,1752322169,lbank_exchange_user,1752322169,1000584640029656,,1001656820842405,,0,0
523,1000141732173017,2025-07-12 12:09:29,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,2767.1256,7945.13418954,10712.25978954,1,,,1752322169,lbank_exchange_user,1752322169,1000584640029656,,1001656820842405,,0,0
524,1000141732178456,2025-07-12 12:23:55,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-30.68502833,10712.25978954,10681.57476121,5,,,1752323035,lbank_exchange_user,1752323035,1000584644908696,,1001656832444262,,0,0
525,1000141732178457,2025-07-12 12:23:55,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-68.66475,10681.57476121,10612.91001121,1,,,1752323035,lbank_exchange_user,1752323035,1000584644908696,,1001656832444262,,0,0
526,1000141731562993,2025-07-11 11:33:20,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-113.22438481,7471.40326368,7358.17887887,5,,,1752233600,lbank_exchange_user,1752233600,1000584143565744,,1001655645208604,1000157302291304,0,0
527,1000141731566318,2025-07-11 11:47:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-25.53734259,7358.17887887,7332.64153628,5,,,1752234425,lbank_exchange_user,1752234425,1000584148191858,,1001655656163588,,0,0
528,1000141731566319,2025-07-11 11:47:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1034.24238,7332.64153628,8366.88391628,1,,,1752234425,lbank_exchange_user,1752234425,1000584148191858,,1001655656163588,,0,0
529,1000141731923521,2025-07-12 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,41.40472047,25252.39742394,25293.80214441,7,,,1752278400,,1752278400,,,,,,0
530,1000141732207847,2025-07-12 13:28:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-9.1401606,10612.91001121,10603.76985061,5,,,1752326885,lbank_exchange_user,1752326885,1000584667354745,,1001656886604449,,0,0
531,1000141732207848,2025-07-12 13:28:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,239.31828,10603.76985061,10843.08813061,1,,,1752326885,lbank_exchange_user,1752326885,1000584667354745,,1001656886604449,,0,0
532,1000141732208029,2025-07-12 13:28:32,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-15.49458943,10843.08813061,10827.59354118,5,,,1752326912,lbank_exchange_user,1752326912,1000584667486036,,1001656886921059,,0,0
533,1000141732208030,2025-07-12 13:28:32,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,199.44163239,10827.59354118,11027.03517357,1,,,1752326912,lbank_exchange_user,1752326912,1000584667486036,,1001656886921059,,0,0
534,1000141732151312,2025-07-12 11:44:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-17.537715,11786.82303614,11769.28532114,5,,,1752320674,lbank_exchange_user,1752320674,1000584631779770,,1001656801322498,,0,0
535,1000141732151313,2025-07-12 11:44:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,584.5905,11769.28532114,12353.87582114,1,,,1752320674,lbank_exchange_user,1752320674,1000584631779770,,1001656801322498,,0,0
536,1000141731932237,2025-07-12 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,39.72692658,25293.80214441,25333.52907099,7,,,1752278400,,1752278400,,,,,,0
537,1000141732154893,2025-07-12 11:57:46,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,723.6194,12353.87582114,13077.49522114,3,,,1752321466,,1752321466,1250712110123,,,,0,0
538,1000141732218111,2025-07-12 13:53:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-7600,11027.03517357,3427.03517357,4,,,1752328380,,1752328380,1250712110125,,,,0,0
539,1000141732218246,2025-07-12 13:53:37,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-8.238797,3427.03517357,3418.79637657,5,,,1752328417,lbank_exchange_user,1752328417,1000584676112416,,1001656907654633,,0,0
540,1000141732218247,2025-07-12 13:53:37,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,165.95572,3418.79637657,3584.75209657,1,,,1752328417,lbank_exchange_user,1752328417,1000584676112416,,1001656907654633,,0,0
541,1000141732218285,2025-07-12 13:53:45,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-332.2775,3584.75209657,3252.47459657,4,,,1752328425,,1752328425,1250712110126,,,,0,0
542,1000141732225269,2025-07-12 14:09:45,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,228.2775,3252.47459657,3480.75209657,3,,,1752329385,,1752329385,1250712110127,,,,0,0
543,1000141732454556,2025-07-13 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,26.36991123,2856.30184836,2882.67175959,7,,,1752364800,,1752364800,,,,,,0
544,1000141732269502,2025-07-12 15:56:20,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-21.90835296,3480.75209657,3458.84374361,5,,,1752335780,lbank_exchange_user,1752335780,1000584718302909,,1001657009358805,,0,0
545,1000141732269503,2025-07-12 15:56:20,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,462.58842507,3458.84374361,3921.43216868,1,,,1752335780,lbank_exchange_user,1752335780,1000584718302909,,1001657009358805,,0,0
546,1000141732269536,2025-07-12 15:56:27,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1109.4376,3921.43216868,2811.99456868,4,,,1752335787,,1752335787,1250712110128,,,,0,0
547,1000141732543896,2025-07-13 05:00:51,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-159.47031858,2895.10430402,2735.63398544,5,,,1752382851,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1752382851,1000584972634665,,1001657603697435,,0,0
548,1000141732543897,2025-07-13 05:00:51,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1484.09854747,2735.63398544,1251.53543797,a,,,1752382851,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1752382851,1000584972634665,,1001657603697435,,0,0
549,1000141732543898,2025-07-13 05:00:51,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-180.1348958,1251.53543797,1071.40054217,5,,,1752382851,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1752382851,1000584972635053,,1001657603698107,,0,0
550,1000141732543899,2025-07-13 05:00:51,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2125.68954,1071.40054217,-1054.28899783,a,,,1752382851,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1752382851,1000584972635053,,1001657603698107,,0,0
551,1000141732464520,2025-07-13 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,12.43254443,2882.67175959,2895.10430402,7,,,1752364800,,1752364800,,,,,,0
552,1000141732280957,2025-07-12 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,26.29777611,2811.99456868,2838.29234479,7,,,1752336000,,1752336000,,,,,,0
553,1000141732290578,2025-07-12 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,18.00950357,2838.29234479,2856.30184836,7,,,1752336000,,1752336000,,,,,,0
554,1000141732882176,2025-07-13 17:48:01,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,10135,-564.77129783,9570.22870217,3,,,1752428881,,1752428881,1250713110130,,,,0,0
555,1000141732882638,2025-07-13 17:50:02,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-136.78310348,9570.22870217,9433.44559869,5,,,1752429002,lbank_exchange_user,1752429002,217524290022010,,1001658196393527,1000157410866200,0,0
556,1000141732668169,2025-07-13 11:09:38,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,489.5177,-1054.28899783,-564.77129783,3,,,1752404978,,1752404978,1250713110129,,,,0,0
557,1000141732893058,2025-07-13 18:23:41,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-70.97553,9433.44559869,9362.47006869,5,,,1752431021,lbank_exchange_user,1752431021,1000585233124058,,1001658221766173,1000157411985587,0,0
558,1000141733001628,2025-07-13 23:55:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-135.29173271,8948.82773897,8813.53600626,5,,,1752450930,lbank_exchange_user,1752450930,217524509308770,,1001658473671691,1000157423041218,0,0
559,1000141733010689,2025-07-14 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,20.76629854,8813.53600626,8834.3023048,7,,,1752451200,,1752451200,,,,,,0
560,1000141733012723,2025-07-14 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,42.7121802,8834.3023048,8877.014485,7,,,1752451200,,1752451200,,,,,,0
561,1000141732912429,2025-07-13 19:28:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-27.45256972,9362.47006869,9335.01749897,5,,,1752434880,lbank_exchange_user,1752434880,1000585253743585,,1001658270896784,,0,0
562,1000141732912430,2025-07-13 19:28:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-386.18976,9335.01749897,8948.82773897,1,,,1752434880,lbank_exchange_user,1752434880,1000585253743585,,1001658270896784,,0,0
563,1000141733321129,2025-07-14 11:35:58,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,2969.2,0,2969.2,3,,,1752492958,,1752492958,1250714110132,,,,0,0
564,1000141733321205,2025-07-14 11:36:11,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-66.28757303,2969.2,2902.91242697,5,,,1752492971,lbank_exchange_user,1752492971,217524929671981,,1001659024748884,1000157446460406,0,0
565,1000141733022633,2025-07-14 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,4.56675115,8877.014485,8881.58123615,7,,,1752451200,,1752451200,,,,,,0
566,1000141733349870,2025-07-14 12:13:56,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-65.16291756,2902.91242697,2837.74950941,5,,,1752495236,lbank_exchange_user,1752495236,217524952366142,,1001659053512732,1000157447717417,0,0
567,1000141733690214,2025-07-15 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,16.02134985,2654.64218612,2670.66353597,7,,,1752537600,,1752537600,,,,,,0
568,1000141733065501,2025-07-14 02:26:07,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.05699695,8881.58123615,8881.5242392,5,,,1752459967,lbank_exchange_user,1752459967,1000585389141741,,1001658589613788,,0,0
569,1000141733065502,2025-07-14 02:26:07,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1.5568,8881.5242392,8879.9674392,1,,,1752459967,lbank_exchange_user,1752459967,1000585389141741,,1001658589613788,,0,0
570,1000141733065505,2025-07-14 02:26:07,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-35.67476005,8879.9674392,8844.29267915,5,,,1752459967,lbank_exchange_user,1752459967,1000585389141741,,1001658589613788,,0,0
571,1000141733065506,2025-07-14 02:26:07,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-974.4112,8844.29267915,7869.88147915,1,,,1752459967,lbank_exchange_user,1752459967,1000585389141741,,1001658589613788,,0,0
572,1000141733065892,2025-07-14 02:26:27,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-34.01093539,7869.88147915,7835.87054376,5,,,1752459987,lbank_exchange_user,1752459987,1000585389271952,,1001658589921109,,0,0
573,1000141733065893,2025-07-14 02:26:27,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-760.94508,7835.87054376,7074.92546376,1,,,1752459987,lbank_exchange_user,1752459987,1000585389271952,,1001658589921109,,0,0
574,1000141733065915,2025-07-14 02:26:27,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-102.06793755,7074.92546376,6972.85752621,5,,,1752459987,lbank_exchange_user,1752459987,1000585389274153,,1001658589926909,,0,0
575,1000141733065916,2025-07-14 02:26:27,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2387.61585,6972.85752621,4585.24167621,1,,,1752459987,lbank_exchange_user,1752459987,1000585389274153,,1001658589926909,,0,0
576,1000141733066043,2025-07-14 02:26:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-27.44234878,4585.24167621,4557.79932743,5,,,1752459990,lbank_exchange_user,1752459990,1000585389295725,,1001658589976963,,0,0
577,1000141733066044,2025-07-14 02:26:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-342.31392,4557.79932743,4215.48540743,1,,,1752459990,lbank_exchange_user,1752459990,1000585389295725,,1001658589976963,,0,0
578,1000141733066933,2025-07-14 02:28:14,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-86.556162,4215.48540743,4128.92924543,5,,,1752460094,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1752460094,1000585389918937,,1001658591440074,,0,0
579,1000141733066934,2025-07-14 02:28:14,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2309.21,4128.92924543,1819.71924543,a,,,1752460094,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1752460094,1000585389918937,,1001658591440074,,0,0
580,1000141733066937,2025-07-14 02:28:14,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-198.57959648,1819.71924543,1621.13964895,5,,,1752460094,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1752460094,1000585389919021,,1001658591440320,,0,0
581,1000141733066938,2025-07-14 02:28:14,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2684.75052,1621.13964895,-1063.61087105,a,,,1752460094,da28dfe0-2005-4f2f-8a74-f8d01fadfb4c,1752460094,1000585389919021,,1001658591440320,,0,0
582,1000141733067456,2025-07-14 02:29:43,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,203.7631,-1063.61087105,-859.84777105,3,,,1752460183,,1752460183,1250714110131,,,,0,0
583,1000141733067531,2025-07-14 02:30:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,859.84777105,-859.84777105,0,3,Negative,,1752460200,lbank_exchange_user,1752460200,,,,,0,0
584,1000141733657065,2025-07-14 22:39:55,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-260.5082,2889.51804228,2629.00984228,4,,,1752532795,,1752532795,1250714110133,,,,0,0
585,1000141733799162,2025-07-15 04:41:52,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-16.07825475,2670.66353597,2654.58528122,5,,,1752554512,lbank_exchange_user,1752554512,1000585903895750,,1001659814962039,,0,0
586,1000141733799163,2025-07-15 04:41:52,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1973.79,2654.58528122,4628.37528122,1,,,1752554512,lbank_exchange_user,1752554512,1000585903895750,,1001659814962039,,0,0
587,1000141733799180,2025-07-15 04:41:57,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-15.70313185,4628.37528122,4612.67214937,5,,,1752554517,lbank_exchange_user,1752554517,1000585903922462,,1001659815023448,,0,0
588,1000141733799181,2025-07-15 04:41:57,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,2347.34416,4612.67214937,6960.01630937,1,,,1752554517,lbank_exchange_user,1752554517,1000585903922462,,1001659815023448,,0,0
589,1000141733800459,2025-07-15 04:48:39,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-156.96874102,6960.01630937,6803.04756835,5,,,1752554919,lbank_exchange_user,1752554919,217525549192340,,1001659820057355,1000157481023071,0,0
590,1000141733474165,2025-07-14 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,25.64314731,2837.74950941,2863.39265672,7,,,1752508800,,1752508800,,,,,,0
591,1000141734078489,2025-07-15 15:14:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1000,12199.73668994,11199.73668994,4,,,1752592445,,1752592445,1250715110136,,,,0,0
592,1000141734079492,2025-07-15 15:17:20,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-51.33649072,11199.73668994,11148.40019922,5,,,1752592640,lbank_exchange_user,1752592640,217525926402701,,1001660307288977,1000157502210174,0,0
593,1000141733680820,2025-07-15 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,25.63234384,2629.00984228,2654.64218612,7,,,1752537600,,1752537600,,,,,,0
594,1000141733483534,2025-07-14 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,26.12538556,2863.39265672,2889.51804228,7,,,1752508800,,1752508800,,,,,,0
595,1000141734106549,2025-07-15 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,18.67434228,11148.40019922,11167.0745415,7,,,1752595200,,1752595200,,,,,,0
596,1000141733844059,2025-07-15 07:50:57,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-51.39619721,6803.04756835,6751.65137114,5,,,1752565857,lbank_exchange_user,1752565857,1000585963993817,,1001659955917263,,0,0
597,1000141733844060,2025-07-15 07:50:57,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1099.8229475,6751.65137114,7851.47431864,1,,,1752565857,lbank_exchange_user,1752565857,1000585963993817,,1001659955917263,,0,0
598,1000141733928617,2025-07-15 10:23:45,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-2850,7931.92592895,5081.92592895,4,,,1752575025,,1752575025,1250715110134,,,,0,0
599,1000141734281552,2025-07-15 21:36:31,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-47.52334164,4935.74295022,4888.21960858,5,,,1752615391,lbank_exchange_user,1752615391,217526153909461,,1001660606081222,1000157515058941,0,0
