,TradeID,Direction,CreateTime,OrderSysID,OrderID,MemberID,PositionID,TradeUnitID,AccountID,ExchangeID,InstrumentID,ProductGroup,SettlementGroup,ProductID,OffsetFlag,Price,Volume,TradeTime,DeriveSource,PriceSource,UserID,OrderLocalID,MatchRole,Currency,PriceCurrency,ClearCurrency,Fee,FeeCurrency,ReserveFee,CloseProfit,ReserveProfit,Turnover,UseMargin,ReserveMargin,Leverage,OrderPrice,TriggerPrice,IsSelfTrade,Remark,BusinessNo,OpenPrice,InsertTime,APPID,CopyMemberID,CopyOrderID,CopyProfit,Position,PrePosition
125,1000156238150503,1,2025-06-18 15:26:02,1000573882729818,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000573877764755,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,BTCUSDT,SwapU,SwapU,,1,104656.3,1.9222,1750260362,0,,,,1,USDT,USDT,USDT,50.29258497,USDT,0,541.48374,0,201170.33986,-1003.1442806,,200,104650.6,,0,def,1001631759963952,104374.6,1750260362,IOS,,,0,5.7669,7.6891
126,1000158080519629,0,2025-07-27 10:30:35,1000591861186961,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000591280615709,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3782.37,46.25,1753612235,0,,,,1,USDT,USDT,USDT,43.73365313,USDT,0,-695.48132129,0,174934.6125,-871.1956558936,,200,3782.46,,0,def,1001673984268585,3767.332566026194,1753612235,IOS,,,0,185.001,-231.251
127,1000158080758739,0,2025-07-27 10:37:38,1000591863462655,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000591372827269,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,1,187.2,1369.44,1753612658,0,,,,1,USDT,USDT,USDT,64.089792,USDT,0,1328.3568,0,256359.168,-2576.875248,,100,187.29,,0,def,1001673989663803,188.17,1753612658,IOS,,,0,4108.35,-5477.79
128,1000158049026117,1,2025-07-26 19:02:17,1000591559037922,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000591280615709,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,3741,247.651,1753556537,0,,,,1,USDT,USDT,USDT,231.61559775,USDT,0,0,0,926462.391,4632.311955,,200,3740.91,,0,def,1001673280254301,3747.532046942044,1753556537,IOS,,,0,673.539,-425.888
129,1000156242096387,1,2025-06-18 17:33:36,1000573926893378,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000573877764755,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,BTCUSDT,SwapU,SwapU,,1,103779,1.4417,1750268016,0,,,,1,USDT,USDT,USDT,37.40454608,USDT,0,-858.67652,0,149618.1843,-752.3843041,,200,103778.1,,0,def,1001631861067529,104374.6,1750268016,IOS,,,0,4.3252,5.7669
130,1000158080926875,0,2025-07-27 10:42:32,1000591865089058,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000589579948149,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,BTCUSDT,SwapU,SwapU,,2,119307.6,4.415,1753612952,4,,,,0,USDT,USDT,USDT,316.0458324,USDT,0,3679.69805014,0,526743.054,-2652.1137602507,,200,119307.6,118236.3,0,,1001673993528769,120141.0536919927,1753612952,,,,0,0,
131,1000158080926889,0,2025-07-27 10:42:32,1000591865089083,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000591372827269,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,2,188.74,4108.35,1753612952,4,,,,0,USDT,USDT,USDT,465.2459874,USDT,0,-2341.7595,0,775409.979,-7730.682195,,100,188.74,187.59,0,,1001673993528825,188.17,1753612952,,,,0,0,
132,1000158080926900,0,2025-07-27 10:42:32,1000591865089182,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000591280615709,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,2,3846.12,185.001,1753612952,4,,,,0,USDT,USDT,USDT,426.92162768,USDT,0,-14575.75407259,0,711536.04612,-3484.8014602371,,200,3846.12,3820.56,0,,1001673993528968,3767.332566026194,1753612952,,,,0,0,
133,1000158055806143,0,2025-07-26 22:22:18,1000591623512915,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000591280615709,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,8,3775.01,253.702,1753568538,0,,,,1,USDT,USDT,USDT,239.43189676,USDT,0,-6971.21164671,0,957727.58702,-4753.7818768665,,200,3775.1,3775,0,,1001673431686607,3747.532046942044,1753568538,IOS,,,0,419.837,-673.539
134,1000158055806144,0,2025-07-26 22:22:18,1000591623512915,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000591280615709,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,8,3775.02,256.025,1753568538,0,,,,1,USDT,USDT,USDT,241.62487388,USDT,0,-7037.60318167,0,966499.4955,-4797.3094615917,,200,3775.1,3775,0,,1001673431686607,3747.532046942043,1753568538,IOS,,,0,163.812,-419.837
135,1000158055806145,0,2025-07-26 22:22:18,1000591623512915,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000591280615709,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,8,3775.03,155.721,1753568538,0,,,,1,USDT,USDT,USDT,146.96286166,USDT,0,-4282.00874814,0,587851.44663,-2917.8471894093,,200,3775.1,3775,0,,1001673431686607,3747.532046942045,1753568538,IOS,,,0,8.091,-163.812
136,1000156248505066,1,2025-06-18 21:00:15,1000574000454901,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000573655704860,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,2527.67,132.364,1750280415,0,,,,1,USDT,USDT,USDT,83.64312797,USDT,0,5250.87988,0,334572.51188,-1646.60816,,200,2527.58,,0,def,1001632030801519,2488,1750280415,IOS,,,0,0,132.364
137,1000158057514636,1,2025-07-26 23:12:40,1000591639964294,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000591280615709,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,3747.52,225.483,1753571560,0,,,,1,USDT,USDT,USDT,211.25051304,USDT,0,0,0,845002.05216,4225.0102608,,200,3747.43,,0,def,1001673469890932,3747.520417305899,1753571560,IOS,,,0,233.574,-8.091
138,1000158113363275,1,2025-07-28 02:34:04,1000592186057076,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000592186057076,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,3899.13,57.072,1753670044,0,,,,1,USDT,USDT,USDT,55.63278684,USDT,0,0,0,222531.14736,1112.6557368,,200,3899.04,,0,def,1001674754326152,3899.13,1753670044,IOS,,,0,57.072,0
139,1000156268799913,1,2025-06-19 07:58:17,1000574223327936,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000573877764755,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,BTCUSDT,SwapU,SwapU,,1,104577.8,0.865,1750319897,0,,,,1,USDT,USDT,USDT,22.61494925,USDT,0,175.768,0,90459.797,-451.420145,,200,104574.8,,0,def,1001632534836680,104374.6,1750319897,IOS,,,0,3.4602,4.3252
140,1000158113606175,1,2025-07-28 02:41:10,1000592188590606,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000592186057076,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,3889.78,23.039,1753670470,0,,,,1,USDT,USDT,USDT,22.40416036,USDT,0,0,0,89616.64142,448.0832071,,200,3889.69,,0,def,1001674760324850,3896.441047796183,1753670470,IOS,,,0,80.111,-57.072
141,1000158115813635,1,2025-07-28 03:46:01,1000592210519798,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000592210519798,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,0,193.17,520.37,1753674361,0,,,,1,USDT,USDT,USDT,25.12996823,USDT,0,0,0,100519.8729,1005.198729,,100,193.05,,0,def,1001674811281636,193.17,1753674361,IOS,,,0,520.37,0
142,1000156314083567,1,2025-06-20 08:08:38,1000574718305308,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000573877764755,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,BTCUSDT,SwapU,SwapU,,1,105962.1,3.4602,1750406918,0,,,,1,USDT,USDT,USDT,91.66251461,USDT,0,5493.0675,0,366650.05842,-1805.7849546,,200,105961.2,,0,def,1001633655230852,104374.6,1750406918,IOS,,,0,0,3.4602
143,1000158117991789,0,2025-07-28 04:50:10,1000592232268723,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000592210519798,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,2,194.56,520.37,1753678210,4,,,,0,USDT,USDT,USDT,60.74591232,USDT,0,-723.3143,0,101243.1872,-1005.198729,,100,194.56,192.99,0,,1001674861691128,193.17,1753678210,,,,0,0,
144,1000158117991831,0,2025-07-28 04:50:10,1000592232268859,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000592186057076,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,2,3913.66,80.111,1753678210,4,,,,0,USDT,USDT,USDT,188.11632976,USDT,0,-1379.42748,0,313527.21626,-1560.7389439,,200,3913.66,3903.42,0,,1001674861691480,3896.441047796183,1753678210,,,,0,0,
145,1000156325941225,0,2025-06-20 14:25:04,1000574841185786,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000574841185786,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,2514.62,78.71,1750429504,0,,,,1,USDT,USDT,USDT,49.48143505,USDT,0,0,0,197925.7402,989.628701,,200,2514.71,,0,def,1001633936636471,2514.619999999999,1750429504,IOS,,,0,78.71,0
146,1000156282170126,1,2025-06-19 15:10:12,1000574370939316,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000573504689720,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,1,143.04,325.94,1750345812,0,,,,1,USDT,USDT,USDT,11.6556144,USDT,0,-1232.0532,0,46622.4576,-478.545108,,100,142.93,,0,def,1001632868931362,146.82,1750345812,IOS,,,0,1303.8,1629.74
147,1000156329644194,1,2025-06-20 16:22:35,1000574878252271,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000573507356508,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,DOGEUSDT,SwapU,SwapU,,8,0.16278,1058400,1750436555,0,,,,1,USDT,USDT,USDT,43.071588,USDT,0,-3949.454696,0,172286.352,-2349.8107559467,,75,0.16269,0.1628,0,,1001634023898514,0.166511533159486,1750436555,IOS,,,0,0,1058400
148,1000156331414082,1,2025-06-20 17:18:42,1000574895603792,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000573504689720,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,2,140.53,1303.8,1750439922,4,,,,0,USDT,USDT,USDT,109.9338084,USDT,0,-8200.902,0,183223.014,-1914.23916,,100,140.53,141.09,0,,1001634064518619,146.82,1750439922,,,,0,0,
149,1000156331414084,1,2025-06-20 17:18:42,1000574895603838,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000574841185786,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,2,2476,78.71,1750439922,4,,,,0,USDT,USDT,USDT,116.931576,USDT,0,-3039.7802,0,194885.96,-989.628701,,200,2476,2476,0,,1001634064518686,2514.619999999999,1750439922,,,,0,0,
150,1000158239632249,1,2025-07-30 15:53:27,1000593441520701,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593441520701,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,3792,188.519,1753890807,0,,,,1,USDT,USDT,USDT,178.716012,USDT,0,0,0,714864.048,3574.32024,,200,3791.91,,0,def,1001677722522712,3792,1753890807,IOS,,,0,188.519,0
151,1000158198275913,1,2025-07-29 19:52:56,1000593032382920,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593023058876,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3763.45,84.495,1753818776,0,,,,1,USDT,USDT,USDT,79.49817694,USDT,0,-137.72685,0,317992.70775,-1590.652173,,200,3763.36,,0,def,1001676759539692,3765.08,1753818776,,,,0,0,84.495
152,1000158198275916,1,2025-07-29 19:52:56,1000593032382950,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593032382950,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,3763.45,84.495,1753818776,0,,,,1,USDT,USDT,USDT,79.49817694,USDT,0,0,0,317992.70775,1589.96353875,,200,3763.36,,0,def,1001676759539732,3763.45,1753818776,,,,0,84.495,0
153,1000158241025284,0,2025-07-30 16:33:46,1000593455627960,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593441520701,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3799.05,47.129,1753893226,0,,,,1,USDT,USDT,USDT,44.76135687,USDT,0,-332.25945,0,179045.42745,-893.56584,,200,3799.14,,0,def,1001677756085558,3792,1753893226,IOS,,,0,141.39,-188.519
154,1000156399976909,0,2025-06-22 05:40:44,1000575560383435,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000575560383435,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,2280.74,88.356,1750570844,0,,,,1,USDT,USDT,USDT,50.37926586,USDT,0,0,0,201517.06344,1007.5853172,,200,2280.83,,0,def,1001635603057069,2280.739999999999,1750570844,IOS,,,0,88.356,0
155,1000158199773920,0,2025-07-29 20:36:21,1000593047458320,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593032382950,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3749.93,21.123,1753821381,0,,,,1,USDT,USDT,USDT,19.80244285,USDT,0,285.58296,0,79209.77139,-397.47677175,,200,3750.02,,0,def,1001676795644074,3763.45,1753821381,IOS,,,0,63.372,-84.495
156,1000158201003762,1,2025-07-29 21:12:04,1000593059496270,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593032382950,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,3765.29,50.97,1753823524,0,,,,1,USDT,USDT,USDT,47.97920783,USDT,0,0,0,191916.8313,959.5841565,,200,3765.2,,0,def,1001676824233708,3764.270213045075,1753823524,IOS,,,0,114.342,-63.372
157,1000158247621649,1,2025-07-30 19:42:54,1000593525340913,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593515760917,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,3736.02,135.91,1753904574,0,,,,1,USDT,USDT,USDT,126.94061955,USDT,0,0,0,507762.4782,2538.812391,,200,3735.93,,0,def,1001677922506301,3736.02,1753904574,IOS,,,0,135.91,0
158,1000158248036798,1,2025-07-30 19:54:43,1000593529793722,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593529793722,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,0,176.06,3304.51,1753905283,0,,,,1,USDT,USDT,USDT,145.44800765,USDT,0,0,0,581792.0306,5817.920306,,100,175.96,,0,def,1001677933270981,176.06,1753905283,IOS,,,0,3304.51,0
159,1000158248461313,1,2025-07-30 20:07:03,1000593534184672,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593515760917,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,3774.99,51.652,1753906023,0,,,,1,USDT,USDT,USDT,48.74644587,USDT,0,0,0,194985.78348,974.9289174,,200,3774.9,,0,def,1001677943921376,3747.22274579681,1753906023,IOS,,,0,243.565,-191.913
160,1000156403914725,1,2025-06-22 07:45:55,1000575597965330,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000575560383435,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,2269.05,15.904,1750578355,0,,,,1,USDT,USDT,USDT,9.0217428,USDT,0,-185.91776,0,36086.9712,-181.3644448,,200,2268.96,,0,def,1001635689521703,2280.74,1750578355,IOS,,,0,72.452,88.356
161,1000156447923297,1,2025-06-23 06:59:23,1000576034690343,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000576034690343,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,2249.38,23.024,1750661963,0,,,,1,USDT,USDT,USDT,12.94743128,USDT,0,0,0,51789.72512,258.9486256,,200,2248.83,,0,def,1001636706648552,2249.38,1750661963,IOS,,,0,23.024,0
162,1000158257551072,0,2025-07-31 00:29:37,1000593623157326,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593529793722,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,1,178.39,826.12,1753921777,0,,,,1,USDT,USDT,USDT,36.8428867,USDT,0,-1924.8596,0,147371.5468,-1454.466872,,100,178.5,,0,def,1001678151820136,176.06,1753921777,IOS,,,0,2478.39,-3304.51
163,1000156406961116,1,2025-06-22 09:22:47,1000575626977405,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000575560383435,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,2257.38,36.226,1750584167,0,,,,1,USDT,USDT,USDT,20.44396197,USDT,0,-846.23936,0,81775.84788,-413.1104362,,200,2257.29,,0,def,1001635756588188,2280.74,1750584167,IOS,,,0,36.226,72.452
164,1000156406967835,1,2025-06-22 09:23:00,1000575627051640,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000575560383435,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,2,2250.38,36.226,1750584180,4,,,,0,USDT,USDT,USDT,48.91335953,USDT,0,-1099.82136,0,81522.26588,-413.1104362,,200,2250.38,2256.03,0,,1001635756760329,2280.74,1750584180,,,,0,0,
165,1000156448102770,0,2025-06-23 07:05:10,1000576036385287,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000576034690343,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,2,2264.25,23.024,1750662310,4,,,,0,USDT,USDT,USDT,31.2792552,USDT,0,-342.36688,0,52132.092,-258.9486256,,200,2264.25,2258.6,0,,1001636710584278,2249.38,1750662310,,,,0,0,
166,1000158261781222,0,2025-07-31 02:31:40,1000593664331964,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593627164798,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3845.43,166.526,1753929100,0,,,,1,USDT,USDT,USDT,160.09101905,USDT,0,-908.67776,0,640364.07618,-3197.2769921,,200,3845.52,,0,def,1001678246811134,3839.97332800884,1753929100,IOS,,,0,0,-166.526
167,1000158298156594,0,2025-07-31 19:57:43,1000594022122358,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593705867542,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3736.73,52.467,1753991863,0,,,,1,USDT,USDT,USDT,49.01375323,USDT,0,4838.67064413,0,196055.01291,-1004.4684177707,,200,3736.82,,0,def,1001679090669428,3828.953123947208,1753991863,IOS,,,0,209.87,-262.337
168,1000158268797173,1,2025-07-31 05:54:47,1000593732224882,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593732224882,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,0,180.67,2489,1753941287,0,,,,1,USDT,USDT,USDT,112.4219075,USDT,0,0,0,449687.63,4496.8763,,100,180.55,,0,def,1001678403126293,180.67,1753941287,IOS,,,0,2489,0
169,1000156415428086,0,2025-06-22 13:50:52,1000575712699377,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000575712699377,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,2203.71,79.632,1750600252,0,,,,1,USDT,USDT,USDT,43.87145868,USDT,0,0,0,175485.83472,877.4291736,,200,2203.8,,0,def,1001635957033329,2203.71,1750600252,IOS,,,0,79.632,0
170,1000156415431871,0,2025-06-22 13:50:59,1000575712739889,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000575712739889,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,DOGEUSDT,SwapU,SwapU,,0,0.14924,787500,1750600259,0,,,,1,USDT,USDT,USDT,29.381625,USDT,0,0,0,117526.5,1567.02,,75,0.14933,,0,def,1001635957129952,0.14924,1750600259,IOS,,,0,787500,0
171,1000158304222047,0,2025-07-31 22:51:29,1000594082422713,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593705867542,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3706.8,83.948,1754002289,0,,,,1,USDT,USDT,USDT,77.7946116,USDT,0,10254.51044912,0,311178.4464,-1607.1647842456,,200,3706.89,,0,def,1001679232963234,3828.953123947208,1754002289,IOS,,,0,83.948,-167.896
172,1000158270917272,0,2025-07-31 06:56:06,1000593752602770,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593705867542,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3875.01,48.967,1753944966,0,,,,1,USDT,USDT,USDT,47.43690367,USDT,0,-699.24876,0,189747.61467,-945.24182955,,200,3875.1,,0,def,1001678450475129,3860.73,1753944966,IOS,,,0,146.902,-195.869
173,1000158270918685,0,2025-07-31 06:56:09,1000593752613833,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593732224882,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,1,181.53,622.25,1753944969,0,,,,1,USDT,USDT,USDT,28.23926063,USDT,0,-535.135,0,112957.0425,-1124.219075,,100,181.68,,0,def,1001678450500917,180.67,1753944969,IOS,,,0,1866.75,-2489
174,1000156415493608,0,2025-06-22 13:52:57,1000575713439285,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000575713439285,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,SOLUSDT,SwapU,SwapU,,0,128.28,1333.27,1750600377,0,,,,1,USDT,USDT,USDT,42.7579689,USDT,0,0,0,171031.8756,1710.318756,,100,128.4,,0,def,1001635958795604,128.28,1750600377,IOS,,,0,1333.27,0
175,1000156416372130,1,2025-06-22 14:20:40,1000575722959141,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000575712699377,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,8,2174.17,79.632,1750602040,0,,,,1,USDT,USDT,USDT,43.28337636,USDT,0,-2352.32928,0,173133.50544,-877.4291736,,200,2174.08,2175,0,,1001635981504540,2203.71,1750602040,IOS,,,0,0,79.632
176,1000156416380047,0,2025-06-22 14:20:55,1000575723048225,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000575723048225,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,2174.56,101.162,1750602055,0,,,,1,USDT,USDT,USDT,54.99570968,USDT,0,0,0,219982.83872,1099.9141936,,200,2174.65,,0,def,1001635981713156,2174.56,1750602055,IOS,,,0,101.162,0
177,1000158284390867,0,2025-07-31 13:24:31,1000593883033575,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593705867542,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3800.11,27.617,1753968271,0,,,,1,USDT,USDT,USDT,26.23690947,USDT,0,1728.95167138,0,104947.63787,-533.3829477069,,200,3800.2,,0,def,1001678758316547,3862.714615685431,1753968271,IOS,,,0,156.498,-184.115
178,1000158284459395,0,2025-07-31 13:26:28,1000593883700371,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593705867542,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3801.02,23.474,1753968388,0,,,,1,USDT,USDT,USDT,22.30628587,USDT,0,1448.2194086,0,89225.14348,-453.366814443,,200,3801.11,,0,def,1001678759928441,3862.714615685431,1753968388,IOS,,,0,133.024,-156.498
179,1000158307182845,0,2025-08-01 00:16:18,1000594112415095,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000593705867542,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,1,3661.5,83.948,1754007378,0,,,,1,USDT,USDT,USDT,76.8439005,USDT,0,14057.35484912,0,307375.602,-1607.1647842456,,200,3661.59,,0,def,1001679303705071,3828.953123947208,1754007378,IOS,,,0,0,-83.948
180,1000158307191330,0,2025-08-01 00:16:33,1000594112505155,,38275638-1f74-46f5-9d90-7cce3d7b1acd,1000594112505155,38275638-1f74-46f5-9,38275638-1f74-46f5-9d90-7cce3d7b1acd,Exchange,ETHUSDT,SwapU,SwapU,,0,3661.35,226.851,1754007393,0,,,,1,USDT,USDT,USDT,207.64522722,USDT,0,0,0,830580.90885,4152.90454425,,200,3661.44,,0,def,1001679303918152,3661.35,1754007393,IOS,,,0,226.851,0
